,Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
411,August,9,13:30,180.48762515165987,1.71241410479975,0.0094877092175202,336.51562,326.1373149335584,4.723770687563889,0.0144839933097696,345.86328,628.7598014435497,3.315507912794573,0.0052730914177124,345.86328,349.8269084485572,3.518921800571953,0.0100590369568137,317.8203
412,August,9,14:00,172.70073841265528,1.6385343877103098,0.0094877092175202,327.16797,330.6837823771777,4.789621691600357,0.0144839933097696,345.86328,625.6021680721042,3.2988574233633208,0.0052730914177124,345.86328,342.9911475498448,3.450160629063862,0.0100590369568137,317.8203
413,August,9,14:30,175.15162503025624,1.6617876872632191,0.0094877092175202,336.51562,326.487771810359,4.728846702622831,0.0144839933097696,345.86328,619.7518466365132,3.2680081436104467,0.0052730914177124,345.86328,356.3830411088243,3.5848701812953525,0.0100590369568137,317.8203
414,August,9,15:00,171.03313502018491,1.6227126516324006,0.0094877092175202,327.16797,320.2995337102895,4.639216303382163,0.0144839933097696,345.86328,588.0229037176973,3.10069852701215,0.0052730914177124,345.86328,341.3884895728431,3.43403943324407,0.0100590369568137,317.8203
415,August,9,15:30,172.09420016802864,1.6327797292159871,0.0094877092175202,336.51562,314.9578460899648,4.561847335626501,0.0144839933097696,345.86328,570.4337794556476,3.007949466820857,0.0052730914177124,345.86328,324.5144174683952,3.2643025183334875,0.0100590369568137,317.8203
416,August,9,16:00,164.64064630142045,1.5620625774924843,0.0094877092175202,336.51562,314.36554822864144,4.553268497365703,0.0144839933097696,345.86328,550.761003268079,2.9042131195436114,0.0052730914177124,345.86328,313.8864139910656,3.157395038577883,0.0100590369568137,317.8203
417,August,9,16:30,149.52291817716525,1.4186299690200228,0.0094877092175202,336.51562,294.2806472365036,4.262358925768193,0.0144839933097696,345.86328,509.1061278375752,2.68456315340514,0.0052730914177124,345.86328,288.60280851956634,2.9030663167385726,0.0100590369568137,327.16797
418,August,9,17:00,138.40820686099948,1.3131768200155596,0.0094877092175202,336.51562,284.3792998083129,4.118947875860574,0.0144839933097696,345.86328,476.1783700943599,2.5109320766448766,0.0052730914177124,345.86328,269.2945140515955,2.7088434691122107,0.0100590369568137,317.8203
419,August,9,17:30,117.34212543633885,1.1133079651057738,0.0094877092175202,336.51562,266.33957010947927,3.857660551592616,0.0144839933097696,345.86328,460.6150196042853,2.428865106744813,0.0052730914177124,345.86328,258.46270943601365,2.5998859461750863,0.0100590369568137,317.8203
420,August,9,18:00,111.89082695588644,1.061587630265331,0.0094877092175202,336.51562,241.6361303459184,3.4998560953289037,0.0144839933097696,345.86328,436.224187624906,2.3002500199634817,0.0052730914177124,345.86328,241.7013909907107,2.43128322448886,0.0100590369568137,317.8203
421,August,9,18:30,94.8648878791569,0.9000504711501056,0.0094877092175202,336.51562,224.11897897336763,3.246137792042656,0.0144839933097696,345.86328,396.85381206589545,2.092646430491147,0.0052730914177124,345.86328,210.3680156460552,2.1160996439152515,0.0100590369568137,317.8203
422,August,9,19:00,72.19345110090147,0.6849504714546232,0.0094877092175202,336.51562,197.015795874864,2.853575469370468,0.0144839933097696,345.86328,357.6995291047957,1.886182317042287,0.0052730914177124,345.86328,200.78044583267143,2.019657924836392,0.0100590369568137,327.16797
423,August,9,19:30,56.275214050278464,0.5339228670627543,0.0094877092175202,336.51562,177.96502775010538,2.577644271305492,0.0144839933097696,345.86328,318.75158234135256,1.6808062332264528,0.0052730914177124,345.86328,179.82368561596894,1.8088530993214968,0.0100590369568137,317.8203
424,August,9,20:00,44.27980035477368,0.4201138699759444,0.0094877092175202,336.51562,158.89810941718926,2.3014791537336112,0.0144839933097696,345.86328,287.03111130618305,1.513541289645104,0.0052730914177124,345.86328,154.5200002475846,1.55432239305733,0.0100590369568137,327.16797
425,August,9,20:30,35.82191191904342,0.3398678839035082,0.0094877092175202,336.51562,136.6882277121224,1.979791375706648,0.0144839933097696,336.51562,243.20971879598653,1.2824670808873777,0.0052730914177124,336.51562,140.4479609132818,1.4127712293358408,0.0100590369568137,317.8203
426,August,9,21:00,25.690106090036934,0.2437402563495175,0.0094877092175202,345.86328,107.75119639454708,1.5606676076982928,0.0144839933097696,336.51562,203.64926988787735,1.0738612172691746,0.0052730914177124,336.51562,119.9740580711461,1.2068234839965828,0.0100590369568137,327.16797
427,August,9,21:30,19.631061462158577,0.1862538027842292,0.0094877092175202,355.21094,95.91144436393868,1.3891807184976293,0.0144839933097696,345.86328,164.50845747386754,0.8674681352465661,0.0052730914177124,336.51562,99.76122221250785,1.0035018210925295,0.0100590369568137,327.16797
428,August,9,22:00,13.67931960295109,0.129785406686325,0.0094877092175202,364.5586,74.49176713678077,1.0789382568420494,0.0144839933097696,345.86328,137.82899761468005,0.7267849044338806,0.0052730914177124,336.51562,84.39697009818829,0.8489522412607847,0.0100590369568137,336.51562
429,August,9,22:30,9.68445881365977,0.0918833291530554,0.0094877092175202,373.90625,61.39480909923804,0.8892420042479471,0.0144839933097696,355.21094,116.77125980720665,0.6157455279248533,0.0052730914177124,336.51562,69.52466168966615,0.6993511413463279,0.0100590369568137,336.51562
430,August,9,23:00,8.977757319662988,0.0851783508744267,0.0094877092175202,383.2539,45.93076747698153,0.6652609288491848,0.0144839933097696,364.5586,86.50099200835318,0.4561276385828612,0.0052730914177124,355.21094,59.62194474796725,0.5997393456569126,0.0100590369568137,345.86328
431,August,9,23:30,5.55143954110464,0.0526704441046451,0.0094877092175202,392.60156,36.68089172655915,0.5312857903638667,0.0144839933097696,373.90625,76.33953833856106,0.4025453644451977,0.0052730914177124,355.21094,47.28380357917308,0.4756295276616263,0.0100590369568137,355.21094
432,August,10,0:00,3.2787560091783896,0.0324007624909192,0.0098820291599064,411.29688,31.60392297829584,0.4514795140901981,0.0142855529169671,383.2539,56.37895182847025,0.4097729722686231,0.007268190680723,373.90625,39.921427510331085,0.4800711418967717,0.0120254001882206,364.5586
433,August,10,0:30,2.845789930965971,0.0281221790807737,0.0098820291599064,420.64453,23.28302146718073,0.3326108352362916,0.0142855529169671,392.60156,41.7467146930785,0.3034230826830385,0.007268190680723,373.90625,26.96917817548524,0.3243151603076358,0.0120254001882206,364.5586
434,August,10,1:00,3.04709231549996,0.0301114551146973,0.0098820291599064,429.9922,8.92106102806368,0.1274422893918967,0.0142855529169671,401.94922,30.82727693741388,0.2240585269485811,0.007268190680723,383.2539,21.434703555303837,0.2577608881684041,0.0120254001882206,364.5586
435,August,10,1:30,2.8305572753486947,0.027971649533781,0.0098820291599064,429.9922,6.842970674906482,0.0977556196856307,0.0142855529169671,401.94922,25.759547527481896,0.1872253032788872,0.007268190680723,383.2539,17.44385233549096,0.2097693051585058,0.0120254001882206,364.5586
436,August,10,2:00,1.8052546056090168,0.0178395786536836,0.0098820291599064,429.9922,4.982956249985279,0.0711842851920967,0.0142855529169671,411.29688,19.636627609493743,0.142722753792152,0.007268190680723,392.60156,13.24790933236535,0.1593114113789561,0.0120254001882206,373.90625
437,August,10,2:30,1.548149205282794,0.0152988555904904,0.0098820291599064,429.9922,3.2291754039965737,0.0461305561119617,0.0142855529169671,411.29688,13.474868058300466,0.0979379104453125,0.007268190680723,383.2539,9.08720644076836,0.1092772940432155,0.0120254001882206,364.5586
438,August,10,3:00,1.6425319419553168,0.0162315485464801,0.0098820291599064,420.64453,4.771785224788265,0.0681675903371145,0.0142855529169671,401.94922,12.960885821094532,0.0942021895387952,0.007268190680723,383.2539,3.177301973074502,0.0382083277450438,0.0120254001882206,355.21094
439,August,10,3:30,1.550006419641932,0.0153172086369436,0.0098820291599064,411.29688,2.307644638523111,0.0329659795971773,0.0142855529169671,392.60156,9.039571068774483,0.0657013261998007,0.007268190680723,373.90625,0.5597903749546648,0.0067317032803439,0.0120254001882206,345.86328
440,August,10,4:00,1.3971400975623391,0.0138065791845855,0.0098820291599064,401.94922,2.037911365395153,0.0291126906504411,0.0142855529169671,383.2539,9.364628204951314,0.0680639034476636,0.007268190680723,364.5586,0.5422801074918782,0.0065211353067011,0.0120254001882206,345.86328
441,August,10,4:30,1.3884151263517654,0.0137203587646632,0.0098820291599064,392.60156,2.128818852438674,0.0304113543671498,0.0142855529169671,373.90625,6.762655853833308,0.0491522722537686,0.007268190680723,345.86328,0.2868397061391902,0.0034493622561953,0.0120254001882206,327.16797
442,August,10,5:00,1.6715103418136503,0.0165179139388876,0.0098820291599064,383.2539,2.0566209857437183,0.0293799679219869,0.0142855529169671,364.5586,9.90120297819674,0.0719638312140771,0.007268190680723,336.51562,0.6828667140645572,0.0082117455118415,0.0120254001882206,317.8203
443,August,10,5:30,2.0293283732604595,0.0200538821595852,0.0098820291599064,364.5586,2.331270922239227,0.0333034941234352,0.0142855529169671,345.86328,9.767058929254254,0.0709888466876789,0.007268190680723,317.8203,0.5119295072720279,0.0061561571931047,0.0120254001882206,308.47266
444,August,10,6:00,2.9161875206458925,0.0288178501147778,0.0098820291599064,345.86328,2.7782644296315944,0.0396890435268295,0.0142855529169671,327.16797,17.124345129578074,0.124463005684285,0.007268190680723,308.47266,5.669995093616707,0.0681839600659884,0.0120254001882206,299.125
445,August,10,6:30,2.266356925772952,0.0223962052272441,0.0098820291599064,336.51562,3.772660069924388,0.0538945350666336,0.0142855529169671,317.8203,24.644924971213577,0.1791240140028941,0.007268190680723,299.125,10.631752329832343,0.127851076468281,0.0120254001882206,289.77734
446,August,10,7:00,5.068687474074428,0.0500889174212558,0.0098820291599064,317.8203,6.834201913742145,0.0976303530840013,0.0142855529169671,299.125,39.72105773520715,0.288700221659496,0.007268190680723,289.77734,17.128807903001594,0.2059807697807504,0.0120254001882206,280.4297
447,August,10,7:30,5.851029095160609,0.0578200401338379,0.0098820291599064,308.47266,9.77726512652232,0.1396736383481517,0.0142855529169671,299.125,63.602670140767685,0.4622763343862319,0.007268190680723,289.77734,30.5921614259522,0.3678829837697215,0.0120254001882206,280.4297
448,August,10,8:00,10.755692687217447,0.1062880687700749,0.0098820291599064,308.47266,18.620287312310165,0.2660010997291382,0.0142855529169671,289.77734,98.73306799691764,0.7176107646943953,0.007268190680723,289.77734,46.178016500588114,0.5553091283178276,0.0120254001882206,280.4297
449,August,10,8:30,14.242805205044576,0.1407478163551172,0.0098820291599064,299.125,26.078301670314943,0.372542958495916,0.0142855529169671,299.125,140.1729997819285,1.0188040907040112,0.007268190680723,289.77734,62.87834253035016,0.756137232099474,0.0120254001882206,280.4297
450,August,10,9:00,18.890280066692977,0.1866742984578587,0.0098820291599064,308.47266,61.97411345187509,0.885334477198885,0.0142855529169671,299.125,181.60658641101568,1.3199512989104754,0.007268190680723,289.77734,93.11923190926883,1.119796028928682,0.0120254001882206,280.4297
451,August,10,9:30,22.631697485093945,0.2236470944858788,0.0098820291599064,308.47266,75.63931957831129,1.0805495024393523,0.0142855529169671,308.47266,220.18857392871053,1.6003725410303595,0.007268190680723,299.125,109.0077560409092,1.3108618900118578,0.0120254001882206,289.77734
452,August,10,10:00,23.761127054418957,0.2348081504240091,0.0098820291599064,308.47266,96.9058566943847,1.3843537437716642,0.0142855529169671,317.8203,273.1317985073516,1.9851739925202676,0.007268190680723,308.47266,127.18456921221778,1.5294453425433634,0.0120254001882206,289.77734
453,August,10,10:30,34.19580489522156,0.3379239411210496,0.0098820291599064,317.8203,108.51495093772589,1.550196073902973,0.0142855529169671,327.16797,311.5246212605029,2.2642203490613757,0.007268190680723,317.8203,155.7949981227119,1.873497199748692,0.0120254001882206,299.125
454,August,10,11:00,30.8739447999349,0.3050972227942974,0.0098820291599064,317.8203,117.97145691306642,1.685287490423316,0.0142855529169671,327.16797,333.7318181842256,2.425626490787358,0.007268190680723,327.16797,167.80144517493574,2.0178795303903656,0.0120254001882206,299.125
455,August,10,11:30,33.817073840218725,0.3341813097917496,0.0098820291599064,327.16797,139.11750946704564,1.9873705431681536,0.0142855529169671,336.51562,373.7056891048709,2.71616420688522,0.007268190680723,327.16797,182.17103234459736,2.190679566645068,0.0120254001882206,308.47266
456,August,10,12:00,51.41974292202354,0.5081313989503277,0.0098820291599064,327.16797,154.4707490094185,2.2067000590975936,0.0142855529169671,336.51562,405.54477522350936,2.947576755895448,0.007268190680723,336.51562,199.4292952883658,2.3982170850974214,0.0120254001882206,308.47266
457,August,10,12:30,60.28093100882974,0.5956979180155617,0.0098820291599064,327.16797,176.42081731640164,2.520268921428044,0.0142855529169671,345.86328,407.35536725683454,2.9607364840386534,0.007268190680723,345.86328,201.96709292029144,2.4287351172180465,0.0120254001882206,317.8203
458,August,10,13:00,74.98534050090541,0.7410073213954581,0.0098820291599064,327.16797,197.6416920591304,2.823420850509626,0.0142855529169671,345.86328,423.1902529732827,3.075827452833257,0.007268190680723,345.86328,200.97422076413164,2.416795432204484,0.0120254001882206,317.8203
459,August,10,13:30,78.20176424930222,0.7727921146677308,0.0098820291599064,336.51562,203.56059954929484,2.9079757166710034,0.0142855529169671,345.86328,423.3608082204644,3.077067080891372,0.007268190680723,345.86328,216.7402352140219,2.6063880653376823,0.0120254001882206,317.8203
460,August,10,14:00,79.80785601020955,0.7886635602825024,0.0098820291599064,336.51562,223.52974817470815,3.1932460460661267,0.0142855529169671,345.86328,429.8628188867833,3.1243249342222725,0.007268190680723,345.86328,211.66706022855467,2.545381105912569,0.0120254001882206,317.8203
461,August,10,14:30,82.30905588220087,0.8133804903522749,0.0098820291599064,336.51562,212.71327779306452,3.0387267860543488,0.0142855529169671,345.86328,421.0417679426898,3.060211853956229,0.007268190680723,345.86328,219.18731747076149,2.63581520876847,0.0120254001882206,317.8203
462,August,10,15:00,78.7232977670245,0.7779459240977311,0.0098820291599064,336.51562,226.70245058858836,3.2385698542894006,0.0142855529169671,345.86328,423.634995495556,3.079059926288965,0.007268190680723,345.86328,205.99795774306645,2.4772078798165365,0.0120254001882206,327.16797
463,August,10,15:30,80.41352675983862,0.7946488162916393,0.0098820291599064,336.51562,238.683029177924,3.4097190437032383,0.0142855529169671,345.86328,413.3677416737709,3.0044355677448484,0.007268190680723,355.21094,220.31072179614023,2.649324595354328,0.0120254001882206,317.8203
464,August,10,16:00,80.16811901867072,0.7922236898373515,0.0098820291599064,336.51562,231.11101734493533,3.301548667975178,0.0142855529169671,345.86328,407.7358053222434,2.96350158044025,0.007268190680723,345.86328,199.22927320559504,2.3958117395056218,0.0120254001882206,327.16797
465,August,10,16:30,74.98030213358393,0.7409575321026689,0.0098820291599064,336.51562,221.68020555590647,3.1668243071130484,0.0142855529169671,345.86328,400.1383338905822,2.9082817093835907,0.007268190680723,345.86328,204.4949951176029,2.459134152777399,0.0120254001882206,327.16797
466,August,10,17:00,67.3839213523844,0.6658898757131025,0.0098820291599064,336.51562,214.42233647292252,3.0631416342636624,0.0142855529169671,345.86328,374.5571357777564,2.7223526836582197,0.007268190680723,345.86328,192.73313170260477,2.3176930382528544,0.0120254001882206,327.16797
467,August,10,17:30,61.73926502090703,0.6101092172477928,0.0098820291599064,336.51562,201.93030012870827,2.884685988027713,0.0142855529169671,345.86328,353.1326485364737,2.566635425151858,0.007268190680723,345.86328,185.58574597371208,2.2317428645633437,0.0120254001882206,327.16797
468,August,10,18:00,47.8380434091221,0.472736939921813,0.0098820291599064,336.51562,185.71357312257496,2.6530210762415862,0.0142855529169671,345.86328,314.4897812959117,2.285771697597586,0.007268190680723,345.86328,171.84516167469602,2.066506839547694,0.0120254001882206,317.8203
469,August,10,18:30,42.81599573540042,0.4231089183676553,0.0098820291599064,336.51562,164.31900022061174,2.34738777291468,0.0142855529169671,345.86328,298.8076962737732,2.171791313385372,0.007268190680723,345.86328,162.28122250065474,1.9514966436040475,0.0120254001882206,317.8203
470,August,10,19:00,33.98309968681879,0.3358219820491495,0.0098820291599064,336.51562,147.97325589344445,2.113879777361716,0.0142855529169671,345.86328,271.11178285965883,1.970492133614792,0.007268190680723,345.86328,147.64720141954365,1.7755166837408294,0.0120254001882206,327.16797
471,August,10,19:30,31.030784716054896,0.3066471194188325,0.0098820291599064,336.51562,137.0279580360921,1.9575201456285425,0.0142855529169671,345.86328,243.8010410028694,1.7719924541676415,0.007268190680723,345.86328,148.9667359472436,1.791384614498596,0.0120254001882206,317.8203
472,August,10,20:00,28.6478586250087,0.2830989743012121,0.0098820291599064,336.51562,123.01048488343795,1.757272791144136,0.0142855529169671,336.51562,225.6780819118963,1.640271331795505,0.007268190680723,336.51562,134.12162967237072,1.6128662707065844,0.0120254001882206,327.16797
473,August,10,20:30,23.292939087226856,0.2301815032798994,0.0098820291599064,336.51562,108.26792703102556,1.5466672008120497,0.0142855529169671,336.51562,209.4922045361684,1.5226292886939128,0.007268190680723,336.51562,119.43040181412668,1.4361983764548645,0.0120254001882206,317.8203
474,August,10,21:00,19.700377769519697,0.1946797075795655,0.0098820291599064,345.86328,99.0013567693096,1.4142891209795123,0.0142855529169671,336.51562,181.48709936039253,1.3190828442426692,0.007268190680723,336.51562,95.49053336867568,1.1483118779449608,0.0120254001882206,327.16797
475,August,10,21:30,15.16144503537414,0.1498258419458854,0.0098820291599064,345.86328,84.1417461070686,1.20201136653854,0.0142855529169671,336.51562,157.92181607006012,1.1478058718432755,0.007268190680723,336.51562,86.99000816576772,1.0460896605699372,0.0120254001882206,327.16797
476,August,10,22:00,14.802937279634625,0.1462830578496149,0.0098820291599064,355.21094,74.71467479111385,1.0673404404024458,0.0142855529169671,345.86328,139.18123113692153,1.011595727080938,0.007268190680723,336.51562,79.01719031017124,0.9502133352285986,0.0120254001882206,336.51562
477,August,10,22:30,13.917429460338449,0.137532443758005,0.0098820291599064,364.5586,58.49983477444981,0.8357024853042356,0.0142855529169671,345.86328,120.94441176836467,0.8790470465003634,0.007268190680723,336.51562,66.69235905469066,0.8020023071291549,0.0120254001882206,336.51562
478,August,10,23:00,8.497113374727768,0.0839687221440905,0.0098820291599064,383.2539,45.59787640070231,0.6513908762235587,0.0142855529169671,355.21094,98.97835253094485,0.7193935394587372,0.007268190680723,345.86328,53.1971934369285,0.6397175399692493,0.0120254001882206,345.86328
479,August,10,23:30,7.096647181134329,0.070129274381537,0.0098820291599064,392.60156,38.04216827404449,0.54345340795503,0.0142855529169671,364.5586,79.27983026904879,0.5762209235308081,0.007268190680723,355.21094,50.33972554272046,0.6053553450164054,0.0120254001882206,345.86328
480,August,11,0:00,4.263064408762271,0.0429354565776464,0.0100715007939821,401.94922,21.6942462861521,0.2295902826455222,0.0105830034202236,373.90625,56.78261402602686,0.2818659990277855,0.0049639489809079,364.5586,34.0433068973535,0.4078293605404653,0.011979722233511,355.21094
481,August,11,0:30,2.7360780345238065,0.0275564120971037,0.0100715007939821,411.29688,17.03180846734135,0.1802476872624679,0.0105830034202236,383.2539,44.73309468114032,0.2220527997553053,0.0049639489809079,364.5586,23.528510178572773,0.281865016507639,0.011979722233511,355.21094
482,August,11,1:00,2.4815140580548376,0.0249925708059772,0.0100715007939821,420.64453,9.207495585025292,0.0974429572680169,0.0105830034202236,392.60156,34.86179243408585,0.1730521590258049,0.0049639489809079,373.90625,16.129462757183138,0.193226483606815,0.011979722233511,364.5586
483,August,11,1:30,0.9976061443417372,0.0100473910748193,0.0100715007939821,420.64453,5.044052679970736,0.0533812267639186,0.0105830034202236,401.94922,23.96945302040701,0.1189831418935703,0.0049639489809079,373.90625,14.571319606809716,0.1745603614652936,0.011979722233511,355.21094
484,August,11,2:00,1.8740519301198493,0.0188745155021659,0.0100715007939821,429.9922,4.457105893316166,0.047169566913264,0.0105830034202236,401.94922,15.2409874100966,0.0756554839223799,0.0049639489809079,383.2539,8.225872001322871,0.0985436617042635,0.011979722233511,364.5586
485,August,11,2:30,1.4661325774885177,0.0147661554182587,0.0100715007939821,420.64453,4.063764131279923,0.0430068297003176,0.0105830034202236,401.94922,14.279501777201403,0.0708827182948121,0.0049639489809079,373.90625,8.307459004701636,0.0995210513426056,0.011979722233511,355.21094
486,August,11,3:00,0.8814891844721332,0.0088779190212978,0.0100715007939821,420.64453,2.510010875881852,0.0265634536842562,0.0105830034202236,401.94922,11.59604555369784,0.0575621785088405,0.0049639489809079,373.90625,5.71837962470789,0.0685045995297696,0.011979722233511,355.21094
487,August,11,3:30,1.0184136772309695,0.010256954158834,0.0100715007939821,411.29688,1.8731359339383995,0.0198234039954139,0.0105830034202236,392.60156,9.768804149125094,0.0484918454007388,0.0049639489809079,364.5586,4.945686166878683,0.0592479465333245,0.011979722233511,345.86328
488,August,11,4:00,0.9432848538767749,0.0095002941547713,0.0100715007939821,401.94922,1.824574713828323,0.0193094804368987,0.0105830034202236,383.2539,10.870161398494176,0.0539589265963601,0.0049639489809079,355.21094,4.055978947571912,0.0485895011768799,0.011979722233511,336.51562
489,August,11,4:30,0.9563718502529216,0.0096320998491645,0.0100715007939821,383.2539,1.4537488573370048,0.0153850291293437,0.0105830034202236,364.5586,8.637662940940846,0.0428769181531096,0.0049639489809079,345.86328,5.280082872409293,0.0632539261813824,0.011979722233511,327.16797
490,August,11,5:00,0.7573500097469642,0.0076276512244889,0.0100715007939821,373.90625,1.4975282203447136,0.0158483462777895,0.0105830034202236,355.21094,11.41979340585363,0.0566872718391664,0.0049639489809079,336.51562,5.043959559775608,0.0604252344831743,0.011979722233511,317.8203
491,August,11,5:30,1.4544568341107995,0.0146485631595597,0.0100715007939821,364.5586,3.232206445147104,0.0342064518638607,0.0105830034202236,336.51562,13.969944535615111,0.0693460919409072,0.0049639489809079,317.8203,4.626960653493165,0.0554297034142328,0.011979722233511,308.47266
492,August,11,6:00,2.091010308936439,0.0210596119866782,0.0100715007939821,345.86328,2.835581965757007,0.0300089736419309,0.0105830034202236,327.16797,23.612249954474414,0.117210004098457,0.0049639489809079,299.125,12.126029530067504,0.145266465565561,0.011979722233511,289.77734
493,August,11,6:30,3.035016418459782,0.0305671702682666,0.0100715007939821,336.51562,5.479029795021578,0.0579845910602207,0.0105830034202236,308.47266,41.68051368284606,0.2068999434196836,0.0049639489809079,299.125,19.04066828770573,0.2281019172271369,0.011979722233511,289.77734
494,August,11,7:00,7.397374831605849,0.0745026664899022,0.0100715007939821,317.8203,21.654229448515323,0.2291667843159457,0.0105830034202236,299.125,75.05788119311048,0.3725834928576507,0.0049639489809079,289.77734,34.300982454799964,0.4109162421450391,0.011979722233511,280.4297
495,August,11,7:30,12.354804108878962,0.1244314193920689,0.0100715007939821,308.47266,35.19521077237158,0.3724710359795012,0.0105830034202236,289.77734,126.31568090253406,0.6270245954888277,0.0049639489809079,289.77734,53.76809047738767,0.6441267889453941,0.011979722233511,280.4297
496,August,11,8:00,42.54817033272892,0.4285239312885688,0.0100715007939821,299.125,73.20599417481097,0.7747392867328983,0.0105830034202236,289.77734,251.11002204232167,1.2464973380127558,0.0049639489809079,289.77734,110.89912150775554,1.328540671603301,0.011979722233511,280.4297
497,August,11,8:30,77.14926199358071,0.7770088534234882,0.0100715007939821,308.47266,115.09044218129314,1.2180025432396795,0.0105830034202236,299.125,391.8546926406164,1.9451467021973856,0.0049639489809079,289.77734,168.2590537569883,2.0156967272821213,0.011979722233511,280.4297
498,August,11,9:00,123.9792966245888,1.2486575843919,0.0100715007939821,299.125,186.16457972258803,1.9701803839286507,0.0105830034202236,299.125,556.1323773095246,2.7606127475955304,0.0049639489809079,299.125,270.95373302965805,3.245950459828208,0.011979722233511,289.77734
499,August,11,9:30,165.22480052517022,1.6640617096748014,0.0100715007939821,308.47266,232.70327787441505,2.4626995856421927,0.0105830034202236,308.47266,719.1313495037693,3.569731329508195,0.0049639489809079,308.47266,333.9661507593144,4.000821721491457,0.011979722233511,289.77734
500,August,11,10:00,196.83785522873436,1.9824526152219493,0.0100715007939821,308.47266,303.7810375404046,3.2149157592891964,0.0105830034202236,317.8203,858.2105477333434,4.2601133738253845,0.0049639489809079,308.47266,400.8292203875816,4.801822723318007,0.011979722233511,289.77734
501,August,11,10:30,219.34493612209053,2.209132698309608,0.0100715007939821,317.8203,339.843787708541,3.5965679676612554,0.0105830034202236,327.16797,955.3356391851992,4.742237372558416,0.0049639489809079,317.8203,453.9556303680033,5.438262358147087,0.011979722233511,299.125
502,August,11,11:00,231.52713987514497,2.331825773080949,0.0100715007939821,317.8203,374.9771823278197,3.9683848030811495,0.0105830034202236,336.51562,1040.5973755322552,5.1654722818088254,0.0049639489809079,327.16797,479.5364526224744,5.744713503260468,0.011979722233511,299.125
503,August,11,11:30,243.8283128247932,2.4557170462102427,0.0100715007939821,327.16797,398.1646464712808,4.213777815417712,0.0105830034202236,336.51562,1058.0978491521616,5.252343739999767,0.0049639489809079,336.51562,506.9890730552344,6.073588270626942,0.011979722233511,308.47266
504,August,11,12:00,242.9776847097808,2.447149944474512,0.0100715007939821,327.16797,434.5361394060129,4.598697449544623,0.0105830034202236,336.51562,1100.3272698620583,5.461968429896992,0.0049639489809079,336.51562,541.3834411508225,6.485623246809221,0.011979722233511,308.47266
505,August,11,12:30,252.8214867139677,2.546291804175484,0.0100715007939821,336.51562,447.6759700917981,4.737756322633447,0.0105830034202236,345.86328,1096.9074987133256,5.444992860388301,0.0049639489809079,345.86328,539.8645123251416,6.4674269013850925,0.011979722233511,317.8203
506,August,11,13:00,250.1721474529988,2.5196089817051077,0.0100715007939821,327.16797,464.6809071922543,4.917719630128263,0.0105830034202236,345.86328,1080.030622762546,5.36121690921152,0.0049639489809079,345.86328,542.2019220030751,6.495428420072655,0.011979722233511,317.8203
507,August,11,13:30,245.7521519160799,2.475092993145631,0.0100715007939821,336.51562,469.4377691904311,4.9680615169245,0.0105830034202236,345.86328,1069.510766080068,5.308996877353235,0.0049639489809079,345.86328,541.8498048697481,6.491210154621737,0.011979722233511,317.8203
508,August,11,14:00,246.35230615747392,2.481137447064343,0.0100715007939821,336.51562,493.9084636331945,5.227034959907514,0.0105830034202236,345.86328,1100.355322044411,5.462107679498994,0.0049639489809079,345.86328,563.7052106829133,6.753031845564119,0.011979722233511,317.8203
509,August,11,14:30,257.9385336900767,2.5978281468582103,0.0100715007939821,336.51562,493.4737283437414,5.22243415485234,0.0105830034202236,345.86328,1104.6971730080077,5.483660406164993,0.0049639489809079,345.86328,572.0473510186263,6.85296836961893,0.011979722233511,317.8203
510,August,11,15:00,248.9624664737476,2.5074256787621136,0.0100715007939821,336.51562,494.9391345925048,5.23794255419502,0.0105830034202236,345.86328,1111.3864661023945,5.51686571580387,0.0049639489809079,345.86328,574.4245472613136,6.8814465203008695,0.011979722233511,327.16797
511,August,11,15:30,258.1482359041556,2.5999401628738057,0.0100715007939821,336.51562,495.75350254505344,5.246561013022163,0.0105830034202236,345.86328,1090.5472051480124,5.41342068762649,0.0049639489809079,345.86328,559.75688993583,6.705732059725253,0.011979722233511,327.16797
512,August,11,16:00,246.1748062543769,2.4793497566493694,0.0100715007939821,336.51562,497.8887115126896,5.269157936829549,0.0105830034202236,345.86328,1099.489322839872,5.457808903630156,0.0049639489809079,345.86328,576.9851853817108,6.912122253723767,0.011979722233511,327.16797
513,August,11,16:30,239.87937798748783,2.4159453458609383,0.0100715007939821,336.51562,492.31614875588366,5.21018348611486,0.0105830034202236,345.86328,1058.3584301805804,5.25363725093023,0.0049639489809079,345.86328,559.1123890420781,6.698011118038856,0.011979722233511,327.16797
514,August,11,17:00,212.95691580362305,2.144795746600189,0.0100715007939821,336.51562,465.5041262253956,4.926431759971591,0.0105830034202236,345.86328,1007.1219647223528,4.999302050433537,0.0049639489809079,345.86328,531.7955121882856,6.370762521043394,0.011979722233511,327.16797
